,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
77105,542709,22960,JAM MAKING SET WITH JARS,6,2011-01-31 13:17:00,4.25,15144.0,United Kingdom
378264,569638,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-10-05 12:15:00,1.45,16140.0,United Kingdom
403262,571557,85099F,JUMBO BAG STRAWBERRY,20,2011-10-18 09:25:00,2.08,15678.0,United Kingdom
4483,536784,22659,LUNCH BOX I LOVE LONDON,64,2010-12-02 15:20:00,1.65,15061.0,United Kingdom
241452,558232,37446,MINI CAKE STAND WITH HANGING CAKES,2,2011-06-27 14:30:00,1.45,17841.0,United Kingdom
436491,574154,23284,DOORMAT KEEP CALM AND COME IN,4,2011-11-03 11:32:00,8.25,13709.0,United Kingdom
80286,543033,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-02-02 15:48:00,1.25,17841.0,United Kingdom
435902,574077,72801G,4 BURGUNDY WINE DINNER CANDLES,1,2011-11-02 15:56:00,1.25,17999.0,United Kingdom
494436,578270,20868,SILVER FABRIC MIRROR,1,2011-11-23 13:39:00,2.46,14096.0,United Kingdom
454436,575576,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-11-10 11:45:00,0.39,16025.0,United Kingdom
349381,567504,22841,ROUND CAKE TIN VINTAGE GREEN,6,2011-09-20 14:33:00,7.95,13356.0,United Kingdom
187577,552978,22935,BAKING MOULD ROSE MILK CHOCOLATE,72,2011-05-12 14:46:00,2.75,12590.0,Germany
28834,538660,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2010-12-13 15:37:00,6.45,15808.0,United Kingdom
292326,562551,85049G,CHOCOLATE BOX RIBBONS ,1,2011-08-05 16:19:00,1.25,17231.0,United Kingdom
241568,558235,48184,DOORMAT ENGLISH ROSE ,2,2011-06-27 14:41:00,7.95,16242.0,United Kingdom
334257,566236,22423,REGENCY CAKESTAND 3 TIER,2,2011-09-11 11:19:00,12.75,16384.0,United Kingdom
360672,568245,23375,50'S CHRISTMAS PAPER GIFT BAG,20,2011-09-26 12:23:00,0.82,13867.0,United Kingdom
350156,567614,23323,WHITE WICKER STAR ,6,2011-09-21 11:55:00,2.1,16103.0,United Kingdom
284602,561879,23287,RED VINTAGE SPOT BEAKER,8,2011-07-31 12:43:00,0.85,13722.0,United Kingdom
218876,556079,22384,LUNCH BAG PINK POLKADOT,10,2011-06-08 15:18:00,1.65,18229.0,United Kingdom
221563,556257,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-06-09 17:47:00,0.55,17576.0,United Kingdom
105720,545237,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-03-01 10:38:00,1.06,15709.0,United Kingdom
227499,556879,22440,BALLOON WATER BOMB PACK OF 35,10,2011-06-15 12:07:00,0.42,16461.0,United Kingdom
64991,541684,21902,"KEY FOB , FRONT  DOOR ",10,2011-01-20 15:22:00,0.65,15498.0,United Kingdom
490521,578063,90164B,WHITE  ROSEBUD PEARL BRACELET,6,2011-11-22 15:36:00,1.95,16929.0,United Kingdom
112046,545859,72225C,LAVENDER SCENT CAKE CANDLE,24,2011-03-07 14:10:00,0.29,15498.0,United Kingdom
205365,554808,21166,COOK WITH WINE METAL SIGN ,1,2011-05-26 13:01:00,2.08,17059.0,United Kingdom
459151,575867,23344,JUMBO BAG 50'S CHRISTMAS ,3,2011-11-11 12:44:00,2.08,15034.0,United Kingdom
162775,550517,22440,BALLOON WATER BOMB PACK OF 35,20,2011-04-19 08:17:00,0.42,14352.0,United Kingdom
307244,563909,22629,SPACEBOY LUNCH BOX ,2,2011-08-21 12:36:00,1.95,15701.0,United Kingdom
320838,565115,22481,BLACK TEA TOWEL CLASSIC DESIGN,1,2011-09-01 11:22:00,1.25,16880.0,United Kingdom
340628,566694,22344,PARTY PIZZA DISH PINK POLKADOT,12,2011-09-14 11:50:00,0.85,16401.0,United Kingdom
462819,576014,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-11-13 14:29:00,1.45,17218.0,United Kingdom
333348,566194,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-09-09 13:42:00,0.55,14711.0,United Kingdom
256153,559459,23201,JUMBO BAG ALPHABET,100,2011-07-08 12:53:00,1.79,15311.0,United Kingdom
240436,558101,23012,GLASS APOTHECARY BOTTLE PERFUME,2,2011-06-26 13:56:00,3.95,18112.0,United Kingdom
375487,569468,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-10-04 11:56:00,1.45,16186.0,United Kingdom
360101,568211,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-09-25 15:59:00,0.39,13429.0,United Kingdom
117059,546330,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-11 10:30:00,3.95,16817.0,United Kingdom
66216,541784,22914,BLUE COAT RACK PARIS FASHION,3,2011-01-21 12:37:00,4.95,17277.0,United Kingdom
494854,578277,22348,TEA BAG PLATE RED RETROSPOT,6,2011-11-23 13:51:00,0.85,12723.0,France
474660,576844,23250,VINTAGE RED TRIM ENAMEL BOWL ,24,2011-11-16 15:33:00,1.25,16713.0,United Kingdom
228208,556917,22348,TEA BAG PLATE RED RETROSPOT,144,2011-06-15 13:37:00,0.72,12415.0,Australia
469995,576615,21352,EUCALYPTUS & PINECONE  WREATH,1,2011-11-15 16:42:00,2.95,17231.0,United Kingdom
307229,563909,22230,JIGSAW TREE WITH WATERING CAN,1,2011-08-21 12:36:00,0.29,15701.0,United Kingdom
299376,563096,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-08-12 09:10:00,4.15,15544.0,United Kingdom
321711,565198,22382,LUNCH BAG SPACEBOY DESIGN ,6,2011-09-01 16:18:00,1.65,16729.0,United Kingdom
224451,556527,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-06-13 11:33:00,1.65,16205.0,United Kingdom
259981,559794,23285,PINK VINTAGE SPOT BEAKER,8,2011-07-12 13:16:00,0.85,16700.0,United Kingdom
230173,557125,22666,RECIPE BOX PANTRY YELLOW DESIGN,156,2011-06-16 18:40:00,2.55,17450.0,United Kingdom
442845,574682,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-06 12:44:00,0.83,14963.0,United Kingdom
391306,570668,46000S,POLYESTER FILLER PAD 40x40cm,5,2011-10-11 14:34:00,1.45,17837.0,United Kingdom
443080,574689,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-11-06 13:08:00,9.95,16372.0,United Kingdom
509997,579413,22297,HEART IVORY TRELLIS SMALL,10,2011-11-29 12:50:00,1.25,13668.0,United Kingdom
448455,575059,22852,DOG BOWL VINTAGE CREAM,1,2011-11-08 12:25:00,4.25,14071.0,United Kingdom
363915,568592,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-09-28 10:42:00,3.75,17469.0,United Kingdom
103034,545050,22459,CAST IRON HOOK GARDEN TROWEL,8,2011-02-27 11:57:00,2.55,15951.0,United Kingdom
279170,561242,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-07-26 11:05:00,3.75,16258.0,United Kingdom
434265,574036,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,2011-11-02 12:46:00,3.75,16607.0,United Kingdom
205347,554795,22359,GLASS JAR KINGS CHOICE,6,2011-05-26 12:46:00,2.95,14210.0,United Kingdom
395738,571040,84813,SET OF 4 DIAMOND NAPKIN RINGS,2,2011-10-13 12:59:00,12.75,15272.0,United Kingdom
427424,573386,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-10-30 14:27:00,5.95,17183.0,United Kingdom
350686,567656,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2011-09-21 14:40:00,0.83,14096.0,United Kingdom
289979,562346,85099B,JUMBO BAG RED RETROSPOT,20,2011-08-04 12:14:00,2.08,16187.0,United Kingdom
371447,569220,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,2011-10-02 13:26:00,0.42,16007.0,United Kingdom
523655,580517,22795,SWEETHEART RECIPE BOOK STAND,16,2011-12-04 14:40:00,5.95,17173.0,United Kingdom
256125,559457,22283,6 EGG HOUSE PAINTED WOOD,6,2011-07-08 12:50:00,7.95,14918.0,United Kingdom
58808,541263,22721,SET OF 3 CAKE TINS SKETCHBOOK,6,2011-01-16 16:10:00,4.95,16843.0,United Kingdom
200515,554139,23175,REGENCY MILK JUG PINK ,4,2011-05-23 10:34:00,3.25,14911.0,EIRE
434744,574059,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-02 14:13:00,3.75,14646.0,Netherlands
469165,576589,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-15 14:29:00,1.25,17659.0,United Kingdom
157232,550196,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-04-15 10:09:00,2.95,14796.0,United Kingdom
512837,579516,22595,GINGHAM HEART DECORATION,2,2011-11-29 17:52:00,0.85,17841.0,United Kingdom
163871,550630,85141,JARDIN ETCHED GLASS FRUITBOWL,12,2011-04-19 14:49:00,3.95,14298.0,United Kingdom
352912,567700,20728,LUNCH BAG CARS BLUE,10,2011-09-22 09:33:00,1.65,16379.0,United Kingdom
61853,541489,23230,WRAP ALPHABET DESIGN,25,2011-01-18 13:38:00,0.42,15023.0,United Kingdom
348328,567424,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-09-20 11:16:00,3.95,16369.0,United Kingdom
261631,559878,20685,DOORMAT RED RETROSPOT,1,2011-07-13 11:19:00,7.95,15493.0,United Kingdom
472882,576771,23350,ROLL WRAP VINTAGE SPOT ,12,2011-11-16 13:19:00,1.25,13285.0,United Kingdom
159193,550328,22207,FRYING PAN UNION FLAG,1,2011-04-17 13:18:00,4.25,17582.0,United Kingdom
481231,577355,23170,REGENCY TEA PLATE ROSES ,12,2011-11-18 15:53:00,1.65,14911.0,EIRE
417866,572675,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-10-25 13:20:00,1.65,17917.0,United Kingdom
534678,581166,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-12-07 14:43:00,1.95,15525.0,United Kingdom
127113,547195,22499,WOODEN UNION JACK BUNTING,3,2011-03-21 12:42:00,5.95,17204.0,United Kingdom
410473,572103,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-20 15:57:00,2.1,17571.0,United Kingdom
390812,570598,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2011-10-11 11:55:00,8.5,14175.0,United Kingdom
340234,566616,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-09-14 08:35:00,1.45,12895.0,United Kingdom
77349,542719,22296,HEART IVORY TRELLIS LARGE,1,2011-01-31 14:18:00,1.65,17619.0,United Kingdom
297538,C562952,23015,CORDIAL GLASS JUG,-1,2011-08-11 10:10:00,8.25,12749.0,United Kingdom
250445,559032,21244,BLUE POLKADOT PLATE ,96,2011-07-05 14:53:00,1.45,17511.0,United Kingdom
23353,538198,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2010-12-10 11:01:00,0.85,17827.0,United Kingdom
282981,561679,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-28 18:56:00,0.29,15245.0,United Kingdom
195733,553739,23171,REGENCY TEA PLATE GREEN ,12,2011-05-19 09:23:00,1.65,14895.0,United Kingdom
211623,555393,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-06-02 17:00:00,0.42,14221.0,United Kingdom
215297,555653,40001,WHITE BAMBOO RIBS LAMPSHADE,12,2011-06-06 14:12:00,0.85,17673.0,United Kingdom
235218,557630,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-06-21 14:53:00,2.55,13178.0,United Kingdom
415048,572513,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-10-24 14:36:00,0.42,16728.0,United Kingdom
172322,551531,21175,GIN + TONIC DIET METAL SIGN,6,2011-05-01 13:45:00,2.55,15376.0,United Kingdom
147326,549102,85132A,CHARLIE + LOLA BISCUITS TINS,12,2011-04-06 11:34:00,1.95,13266.0,United Kingdom
56963,541126,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,2011-01-14 10:10:00,1.25,15626.0,United Kingdom
443180,574693,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,2011-11-06 13:32:00,3.75,14553.0,United Kingdom
61876,541489,22505,MEMO BOARD COTTAGE DESIGN,3,2011-01-18 13:38:00,4.95,15023.0,United Kingdom
66478,541797,21718,RED METAL BEACH SPADE ,1,2011-01-21 14:04:00,1.25,12970.0,United Kingdom
177484,552078,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-06 11:26:00,2.08,16748.0,United Kingdom
281734,561600,20724,RED RETROSPOT CHARLOTTE BAG,7,2011-07-28 11:29:00,0.85,15861.0,United Kingdom
517689,580075,22273,FELTCRAFT DOLL MOLLY,3,2011-12-01 14:09:00,2.95,17014.0,United Kingdom
350058,567611,21888,BINGO SET,4,2011-09-21 11:40:00,3.75,16076.0,United Kingdom
125257,547035,21714,CITRONELLA CANDLE GARDEN POT,12,2011-03-20 10:33:00,1.25,13911.0,United Kingdom
194819,553672,22224,WHITE LOVEBIRD LANTERN,6,2011-05-18 12:44:00,2.95,15811.0,United Kingdom
438798,574332,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-11-04 09:24:00,3.75,12664.0,Finland
81336,543121,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-02-03 13:58:00,2.95,12662.0,Germany
442566,574676,23424,GINGHAM RECIPE BOOK BOX,1,2011-11-06 12:32:00,4.95,16243.0,United Kingdom
32401,C539072,20718,RED RETROSPOT SHOPPER BAG,-10,2010-12-15 17:05:00,1.25,15664.0,United Kingdom
483752,577507,22991,GIRAFFE WOODEN RULER,1,2011-11-20 12:42:00,1.95,14710.0,United Kingdom
269551,560473,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-07-19 10:42:00,2.95,12431.0,Australia
359432,568188,22427,ENAMEL FLOWER JUG CREAM,1,2011-09-25 14:33:00,5.95,16049.0,United Kingdom
29156,538709,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-12-14 10:46:00,2.95,16442.0,United Kingdom
497330,578362,22469,HEART OF WICKER SMALL,12,2011-11-24 10:39:00,1.65,12913.0,United Kingdom
363097,568539,22924,FRIDGE MAGNETS LA VIE EN ROSE,24,2011-09-27 14:07:00,0.85,13016.0,United Kingdom
252009,559058,22027,TEA PARTY BIRTHDAY CARD,72,2011-07-06 09:49:00,0.36,12407.0,Belgium
530642,580876,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-12-06 12:12:00,0.21,14071.0,United Kingdom
444715,574740,21039,RED RETROSPOT SHOPPING BAG,12,2011-11-06 16:07:00,2.55,12357.0,Switzerland
23386,538198,20757,RED DAISY POCKET BOOK ,3,2010-12-10 11:01:00,0.85,17827.0,United Kingdom
312601,564359,23281,FOLDING BUTTERFLY MIRROR RED  ,4,2011-08-24 16:02:00,0.83,14056.0,United Kingdom
413636,572318,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,2011-10-23 16:19:00,0.85,15436.0,United Kingdom
94787,544412,22271,FELTCRAFT DOLL ROSIE,6,2011-02-18 14:21:00,2.95,16531.0,United Kingdom
279171,561242,22193,RED DINER WALL CLOCK,2,2011-07-26 11:05:00,8.5,16258.0,United Kingdom
120056,546644,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-03-15 13:28:00,2.95,15932.0,United Kingdom
71691,542192,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-01-26 11:27:00,2.95,14049.0,United Kingdom
313048,564434,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-08-25 11:59:00,1.06,14687.0,United Kingdom
173488,551717,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-05-03 15:59:00,1.69,13263.0,United Kingdom
305667,563706,22121,NOEL WOODEN BLOCK LETTERS ,3,2011-08-18 14:48:00,5.95,14189.0,United Kingdom
381100,569846,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-10-06 13:42:00,0.42,13422.0,United Kingdom
181097,552446,75049L,LARGE CIRCULAR MIRROR MOBILE,6,2011-05-09 13:28:00,1.25,16729.0,United Kingdom
266579,560260,23112,PARISIENNE CURIO CABINET,1,2011-07-17 13:32:00,7.5,14044.0,United Kingdom
148527,549241,22379,RECYCLING BAG RETROSPOT ,1,2011-04-07 11:40:00,2.1,15719.0,United Kingdom
34656,539415,22972,CHILDREN'S SPACEBOY MUG,12,2010-12-17 13:49:00,1.65,15204.0,United Kingdom
442947,574683,21356,TOAST ITS - FAIRY FLOWER,1,2011-11-06 12:50:00,1.25,16372.0,United Kingdom
71197,542112,21327,SKULLS WRITING SET ,3,2011-01-25 13:55:00,1.65,13168.0,United Kingdom
439386,574470,10135,COLOURING PENCILS BROWN TUBE,36,2011-11-04 11:56:00,0.25,12748.0,United Kingdom
361171,568328,23504,PLAYING CARDS JUBILEE UNION JACK,5,2011-09-26 14:06:00,1.25,18016.0,United Kingdom
106392,545328,21693,SMALL HAMMERED SILVER CANDLEPOT ,12,2011-03-01 15:47:00,2.95,16389.0,United Kingdom
396519,571069,82583,HOT BATHS METAL SIGN,3,2011-10-13 15:15:00,2.1,13668.0,United Kingdom
478752,577106,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-11-17 17:18:00,0.85,14456.0,United Kingdom
444201,574721,22659,LUNCH BOX I LOVE LONDON,5,2011-11-06 14:43:00,1.95,17920.0,United Kingdom
304924,563614,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,64,2011-08-18 08:51:00,4.25,12415.0,Australia
73667,542372,22570,FELTCRAFT CUSHION RABBIT,4,2011-01-27 13:37:00,3.75,13078.0,United Kingdom
87410,543657,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-02-11 10:38:00,2.1,15133.0,United Kingdom
162747,550515,21755,LOVE BUILDING BLOCK WORD,1,2011-04-18 17:29:00,5.95,14502.0,United Kingdom
259054,559685,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-11 15:22:00,0.85,12599.0,France
479652,577174,71406C,BLACK ORANGE SQUEEZER,6,2011-11-18 10:58:00,0.42,17841.0,United Kingdom
185601,552821,22443,GROW YOUR OWN HERBS SET OF 3,1,2011-05-11 12:58:00,7.95,18118.0,United Kingdom
488359,577813,21136,PAINTED METAL PEARS ASSORTED,16,2011-11-22 09:06:00,1.69,14297.0,United Kingdom
363124,568542,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-09-27 14:31:00,2.1,16750.0,United Kingdom
523794,580520,23019,SMALL APOTHECARY MEASURING JAR ,1,2011-12-04 14:55:00,8.25,13521.0,United Kingdom
331461,566017,21374,MIRRORED WALL ART SKULLS,12,2011-09-08 12:27:00,1.25,13330.0,United Kingdom
119622,546556,22992,REVOLVER WOODEN RULER ,12,2011-03-15 09:32:00,1.95,16156.0,United Kingdom
17396,537757,84924A,WAKE UP COCKEREL CALENDAR SIGN ,4,2010-12-08 11:38:00,3.75,17975.0,United Kingdom
509875,579408,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-11-29 12:34:00,1.25,14701.0,United Kingdom
384304,570116,23199,JUMBO BAG APPLES,2,2011-10-07 12:38:00,2.08,12856.0,United Kingdom
302302,563404,22333,RETROSPOT PARTY BAG + STICKER SET,16,2011-08-16 11:04:00,1.65,16303.0,United Kingdom
519654,580160,85099F,JUMBO BAG STRAWBERRY,10,2011-12-02 10:47:00,2.08,12700.0,France
149913,549313,22380,TOY TIDY SPACEBOY  ,10,2011-04-08 09:45:00,2.1,12393.0,Australia
152236,C549580,22968,ROSE COTTAGE KEEPSAKE BOX ,-3,2011-04-11 09:35:00,9.95,13501.0,Switzerland
424505,573269,22593,CHRISTMAS GINGHAM STAR,2,2011-10-28 13:00:00,0.85,16764.0,United Kingdom
194520,553653,85116,BLACK CANDELABRA T-LIGHT HOLDER,48,2011-05-18 11:08:00,0.65,16701.0,United Kingdom
246686,558709,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-07-01 13:02:00,2.95,17338.0,United Kingdom
404222,571670,21828,EIGHT PIECE SNAKE  SET,12,2011-10-18 13:12:00,1.25,12611.0,Italy
90455,544040,82599,FANNY'S REST STOPMETAL SIGN,1,2011-02-15 11:40:00,2.1,14701.0,United Kingdom
95295,544450,22522,CHILDS GARDEN FORK BLUE ,10,2011-02-20 12:23:00,0.85,17811.0,United Kingdom
307231,563909,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-08-21 12:36:00,2.95,15701.0,United Kingdom
414718,572475,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2,2011-10-24 13:37:00,2.1,15271.0,United Kingdom
293016,562574,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2011-08-07 12:42:00,0.85,14903.0,United Kingdom
205948,554850,82583,HOT BATHS METAL SIGN,12,2011-05-27 09:15:00,2.1,17739.0,United Kingdom
145743,548898,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2011-04-04 16:28:00,4.25,17214.0,United Kingdom
98216,544673,22907,PACK OF 20 NAPKINS PANTRY DESIGN,10,2011-02-22 15:46:00,0.85,13421.0,United Kingdom
159162,550327,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2011-04-17 13:07:00,1.25,12878.0,United Kingdom
424658,573276,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-10-28 13:14:00,0.85,13985.0,United Kingdom
106335,545324,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2011-03-01 14:58:00,2.1,13110.0,United Kingdom
255367,559340,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-07-07 16:51:00,2.95,13699.0,United Kingdom
220823,556229,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-06-09 14:43:00,2.08,12839.0,United Kingdom
63528,541575,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,3,2011-01-19 13:21:00,3.75,15311.0,United Kingdom
492717,578147,23120,PACK OF 6 SMALL FRUIT STRAWS,1,2011-11-23 11:09:00,0.42,12748.0,United Kingdom
308063,563935,72122,COFFEE SCENT PILLAR CANDLE,2,2011-08-21 16:24:00,0.95,15547.0,United Kingdom
291906,562528,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-08-05 13:52:00,1.25,12610.0,Italy
790,536464,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-01 12:23:00,1.95,17968.0,United Kingdom
378631,C569655,22730,ALARM CLOCK BAKELIKE IVORY,-1,2011-10-05 12:58:00,3.75,14534.0,United Kingdom
64406,541604,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-01-19 17:23:00,4.95,14572.0,United Kingdom
385575,570209,22271,FELTCRAFT DOLL ROSIE,2,2011-10-09 10:29:00,2.95,16326.0,United Kingdom
323705,565329,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-09-02 13:54:00,2.95,14606.0,United Kingdom
346548,C567187,22383,LUNCH BAG SUKI DESIGN ,-1,2011-09-19 08:40:00,1.65,12705.0,Germany
223185,556474,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-06-12 12:01:00,4.15,16007.0,United Kingdom
26658,538518,20854,BLUE PATCH PURSE PINK HEART,2,2010-12-12 16:14:00,1.65,14505.0,United Kingdom
248551,558861,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-07-04 12:19:00,3.75,13373.0,United Kingdom
385954,570223,21626,VINTAGE UNION JACK PENNANT,3,2011-10-09 13:11:00,1.95,15787.0,United Kingdom
72255,542237,22727,ALARM CLOCK BAKELIKE RED ,4,2011-01-26 14:30:00,3.75,12347.0,Iceland
132017,547651,22431,WATERING CAN BLUE ELEPHANT,1,2011-03-24 12:11:00,1.95,16904.0,United Kingdom
192106,553390,22674,FRENCH TOILET SIGN BLUE METAL,3,2011-05-16 16:41:00,1.25,17841.0,United Kingdom
455181,575607,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,2011-11-10 12:37:00,3.29,14096.0,United Kingdom
195297,553711,22768,FAMILY PHOTO FRAME CORNICE,4,2011-05-18 15:39:00,9.95,13552.0,United Kingdom
519732,580162,21328,BALLOONS  WRITING SET ,1,2011-12-02 10:52:00,1.65,12856.0,United Kingdom
383834,570088,22621,TRADITIONAL KNITTING NANCY,2,2011-10-07 11:32:00,1.65,16764.0,United Kingdom
437260,574279,23302,KNEELING MAT HOUSEWORK  DESIGN,3,2011-11-03 14:47:00,1.65,14878.0,United Kingdom
315984,564741,21481,FAWN BLUE HOT WATER BOTTLE,72,2011-08-28 14:53:00,2.55,16107.0,United Kingdom
436652,574227,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-11-03 12:18:00,4.95,16992.0,United Kingdom
17561,537769,22563,HAPPY STENCIL CRAFT,1,2010-12-08 12:17:00,1.25,15021.0,United Kingdom
28469,538638,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-12-13 14:16:00,0.42,17231.0,United Kingdom
102177,544970,48184,DOORMAT ENGLISH ROSE ,2,2011-02-25 11:33:00,7.95,13362.0,United Kingdom
466974,576339,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-11-14 15:27:00,4.96,14096.0,United Kingdom
168914,551152,72232,FENG SHUI PILLAR CANDLE,3,2011-04-26 14:47:00,0.19,13230.0,United Kingdom
337016,566424,15036,ASSORTED COLOURS SILK FAN,12,2011-09-12 14:15:00,0.83,13309.0,United Kingdom
306943,563855,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-19 15:29:00,1.65,14709.0,United Kingdom
475665,576909,23100,SILVER BELLS TABLE DECORATION,12,2011-11-17 09:49:00,1.25,12471.0,Germany
136745,547971,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-03-28 16:37:00,1.65,17917.0,United Kingdom
331124,565971,23201,JUMBO BAG ALPHABET,2,2011-09-08 11:27:00,2.08,13571.0,United Kingdom
59674,541371,22087,PAPER BUNTING WHITE LACE,3,2011-01-17 14:51:00,2.95,13983.0,United Kingdom
434367,574043,22338,STAR DECORATION PAINTED ZINC ,10,2011-11-02 13:13:00,0.19,16367.0,United Kingdom
485469,577603,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-11-21 08:40:00,0.85,15500.0,United Kingdom
443038,574686,22065,CHRISTMAS PUDDING TRINKET POT ,2,2011-11-06 13:00:00,0.39,17608.0,United Kingdom
334721,566267,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-09-11 13:32:00,0.83,12647.0,Germany
149979,549316,21424,WOODLAND STORAGE BOX LARGE ,6,2011-04-08 09:54:00,2.95,12705.0,Germany
64478,541631,21754,HOME BUILDING BLOCK WORD,3,2011-01-20 10:48:00,5.95,12637.0,France
9177,537195,22502,PICNIC BASKET WICKER SMALL,2,2010-12-05 13:55:00,5.95,15311.0,United Kingdom
345341,567163,22898,CHILDRENS APRON APPLES DESIGN,8,2011-09-18 11:31:00,1.95,13247.0,United Kingdom
98921,544687,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2011-02-22 17:25:00,2.1,13184.0,United Kingdom
451797,575258,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,2011-11-09 12:00:00,4.95,13623.0,United Kingdom
372874,569250,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-10-03 10:18:00,0.85,16747.0,United Kingdom
40085,539722,22198,LARGE POPCORN HOLDER ,12,2010-12-21 13:45:00,1.65,14911.0,EIRE
187031,552946,22894,TABLECLOTH RED APPLES DESIGN ,10,2011-05-12 11:50:00,9.95,12683.0,France
208013,555076,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-05-31 12:11:00,2.89,13900.0,United Kingdom
